qid,cond,context,answer,gold_in_context,prompt_tokens,gen_seconds,faithful,correct,faithful_v2,correct_v2,judge_parsed,judge_raw,refused
w081,F,['wiki_01214'],المعلومة غير متوفرة في النصوص,0,417,0.4608477056026459,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w082,F,['wiki_01216'],الأيام الثلاثة الأولى مخصصة للمحترفين، والأيام الثلاثة الأخرى مفتوحة لعامة الناس.,1,417,0.4608477056026459,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w083,F,['wiki_01216'],"مساحة المعرض الدولي للفلاحة بالمغرب تقدر بـ 370,000 m2.",1,409,0.4608477056026459,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w084,F,['wiki_02925'],السياحة,1,449,0.4608477056026459,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w085,F,['wiki_02926'],المشاكل اللي كتعاني منها مدينة مرزوكة هي غياب الأساتذة ومرافقهم مهمشة ووجود نقص في المدارس الإعدادية والثانوية.,0,464,0.4608477056026459,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w086,F,['wiki_01372'],سنة 2012,1,464,0.4608477056026459,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w087,F,['wiki_01372'],المعلومة غير متوفرة في النصوص,1,467,0.4608477056026459,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w088,F,['wiki_01372'],المساحة ديال المنطقة الحرة الأطلسية تقارب 500 هكتار.,1,465,0.4608477056026459,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w089,F,['wiki_01161'],أُحدثت سنة 2009، ويرأسها رئيس الحكومة,1,414,0.394429475069046,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w090,F,['wiki_01161'],"الcommittee aim is to propose measures aimed at improving the legal and regulatory framework for business, coordinate their implementation, and evaluate their impact on concerned sectors.",1,408,0.394429475069046,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w091,F,['wiki_00904'],المعلومة غير متوفرة في النصوص,1,439,0.394429475069046,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w092,F,['wiki_00904'],مدينة مراكش,1,450,0.394429475069046,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w093,F,['wiki_00323'],المعلومة غير متوفرة في النصوص,0,459,0.394429475069046,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w094,F,['wiki_00324'],نهر السنغال,1,502,0.394429475069046,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w095,F,['wiki_02031'],2 كم,1,384,0.394429475069046,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w096,F,['wiki_00650'],مرسوم رقم 2.24.1122,1,411,0.394429475069046,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w097,F,['wiki_00650'],توحيد الحد الأدنى للأجور بين القطاعات الفلاحية وغير الفلاحية خلال ثلاث سنوات,1,410,0.39115849137306213,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w098,F,['wiki_01204'],المدرسة البوعنانية تبنيت ففاس ما بين عامي 1350م و1355م,1,393,0.39115849137306213,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w099,F,['wiki_01204'],باب بوجلود هو المدخل الرئيسي ديال فاس البالي.,1,395,0.39115849137306213,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w100,F,['wiki_01367'],المقاعد كاينة فطائرة بوينغ 767-300 هي 167 مقعد.,1,448,0.39115849137306213,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w101,F,['wiki_02635'],المعلومة غير متوفرة في النصوص,0,492,0.39115849137306213,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w102,F,['wiki_02640'],تفوقة 39.6,1,415,0.39115849137306213,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w103,F,['wiki_02640'],واد الشارف واد تبودة وادي مسخسخة وادي وزين,1,417,0.39115849137306213,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w104,F,['wiki_00431'],التداخل بين النزعة اللبرالية والتوجيه الاقتصادي مع سياسة حمائية وتدخل حكومي في الاقتصاد والاجتماع.,1,445,0.39115849137306213,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w105,F,['wiki_00431'],أرساء الاستقلالية الاقتصادية,1,443,0.3089345693588257,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w106,F,['wiki_00565'],تأسس البنك المخزني المغربي سنة 1907 في طنجة شمال المغرب.,1,445,0.3089345693588257,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w107,F,['wiki_00565'],1955,1,449,0.3089345693588257,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w108,F,['wiki_00692'],تجنب التوتر و المناقشة حول وضع المغرب,0,430,0.3089345693588257,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w109,F,['wiki_00738'],أحمد بن المهدي الغزال,1,413,0.3089345693588257,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w110,F,['wiki_00738'],لتجديد الصلح بين الدولتين وإطلاق صراح الأسرى الجزائريين بإسبانيا,1,415,0.3089345693588257,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w111,F,['wiki_02472'],أصفراو تعني المنطقة المقعرة.,1,405,0.3089345693588257,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w112,F,['wiki_02472'],كانوا ساكنين في الكهوف والمغارات.,1,405,0.3089345693588257,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w113,F,['wiki_02472'],بلدة البهاليل,1,413,0.41719260811805725,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w114,F,['wiki_01117'],بعد 35 كلم,1,445,0.41719260811805725,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w115,F,['wiki_01117'],مسجد، وحمام، ومركز تجاري.,1,445,0.41719260811805725,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w116,F,['wiki_01117'],استولى الجيش البرتغالي على القصر الصغير في يوم 23 أكتوبر 1458م وقائده كان ألفونس الخامس.,1,450,0.41719260811805725,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w117,F,['wiki_01242'],ألبرت حوراني,1,311,0.41719260811805725,0,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w118,F,['wiki_01242'],المحامِك والوزارات والجيش,1,323,0.41719260811805725,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w119,F,['wiki_01894'],المساحة ديال القصبة المخزنية فتزنيت هي 6704م² وعدد الأبراج فيها هو 5.,1,456,0.41719260811805725,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w120,F,['wiki_01894'],تنسب للقائد الحاحي محمد أغناج.,1,446,0.41719260811805725,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w121,F,['wiki_02269'],نعم، كانت معروفة أوعبيد الله في العصر المريني.,1,440,0.315912127494812,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w122,F,['wiki_02787'],وفرة سمك الشابل والتون في أزمور والإقبال الأوروبي على شرائه,1,501,0.315912127494812,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w123,F,['wiki_02787'],سنة 1476,1,495,0.315912127494812,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w124,F,['wiki_02319'],لقب عاصمة الشاوية,1,422,0.315912127494812,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w125,F,['wiki_02319'],83 كم,1,420,0.315912127494812,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w126,F,['wiki_02319'],الرمز ديال مدينة سطات هو الحصان.,1,419,0.315912127494812,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w127,F,['wiki_02319'],altura 370 مترا,1,425,0.315912127494812,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w128,F,['wiki_00186'],اللون لي دارو الموحدين شعار ديالهم هو البيضاء.,0,440,0.315912127494812,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w129,F,['wiki_00186'],المعلومة غير متوفرة في النصوص,0,440,0.8014369308948517,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w130,F,['wiki_01857'],البسيطي أنكاد وتافرطة,0,454,0.8014369308948517,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w131,F,['wiki_01845'],المعيشة ديال المهاجرين القاطنين بديار المهجر.,0,475,0.8014369308948517,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w132,F,['wiki_02297'],وسط واحة كبيرة جنوب الأطلس الكبير.,1,437,0.8014369308948517,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w133,F,['wiki_02297'],مدينة القيروان,1,444,0.8014369308948517,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w134,F,['wiki_02297'],سِجِلْمَاسَةَ تَبِنَتْ سِنَةَ 140 هِجْرِيَّةَ وشَكْوْنِ لِعِيْسَى بِنِ يَزِيدِ الأَسْوَدِ بَنَىَهَا.,1,441,0.8014369308948517,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w135,F,['wiki_01432'],من 17% إلى 19%.,1,435,0.8014369308948517,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w136,F,['wiki_01432'],67 %,1,425,0.8014369308948517,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w137,F,['wiki_01432'],100 درهم,1,435,0.6689990162849426,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w138,F,['wiki_02057'],مصادر الدخل اللي اعتمدات عليهم جمهورية الريف هي: ضرائب على شكل نقود أو محاصيل، مداخيل الزكاة على شكل نقود أو محاصيل زراعية، غرامات، تبرعات السكان والقبائل، فداء الأسرى.,1,431,0.6689990162849426,0,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w139,F,['wiki_02057'],20 ألف بيزيتا سنويا,1,430,0.6689990162849426,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w140,F,['wiki_02057'],سياسة سحب الأراضي الزراعية من من يعجز أو يتهاون في زرعها.,1,434,0.6689990162849426,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w141,F,['wiki_00048'],عزيز أخنوش,1,469,0.6689990162849426,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w142,F,['wiki_00048'],عبد الوافي لفتيت,1,469,0.6689990162849426,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w143,F,['wiki_02467'],المعلومة غير متوفرة في النصوص,1,458,0.6689990162849426,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w144,F,['wiki_02467'],نشأ بمدينة نفيس,1,454,0.6689990162849426,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w145,F,['wiki_00600'],توفى باه ديال التهامي الكلاوي ف سنة 1956 وشكون تكلف بيه من بعد باشا مراكش.,0,448,0.48426008224487305,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w146,F,['wiki_00602'],خمسة عشر سنه,1,384,0.48426008224487305,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w147,F,['wiki_02939'],تدشين مستشفى القرب بأحفير تم في يوم 25 يوليوز 2024.,1,443,0.48426008224487305,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w148,F,['wiki_02939'],خالد آيت الطالب,1,447,0.48426008224487305,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w149,F,['wiki_01469'],七年,1,475,0.48426008224487305,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w150,F,['wiki_02705'],مهرجانها الثقافي الدولي,1,417,0.48426008224487305,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w151,F,['wiki_01062'],المستغلال اللي فرض على الأمازيغ من قبل الرومان، كسيطرة على الأراضي الفلاحية والأعباء المادية، واستعمال القوة لإخضاعهم.,1,446,0.48426008224487305,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w152,F,['wiki_01062'],تاكفاريناس وأديمون,1,450,0.48426008224487305,1,0,1,0,1,"مدعوم: نعم
مطابق: لا",0
w153,F,['wiki_02491'],تأسس صندوق محمد السادس للاستثمار في عام 2021.,1,419,0.38053393363952637,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w154,F,['wiki_02491'],المقر الرئيسي في مدينة الرباط.,1,426,0.38053393363952637,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w155,F,['wiki_02491'],في سياق تدابير الإنعاش الاقتصادي المعتمدة في أعقاب جائحة كوفيد-19.,1,422,0.38053393363952637,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w156,F,['wiki_02032'],المعلومة غير متوفرة في النصوص,0,492,0.38053393363952637,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w157,F,['wiki_02034'],المعلومة غير متوفرة في النصوص,0,392,0.38053393363952637,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w158,F,['wiki_02388'],ارتفعت الساكنة الحضرية من 13 إلى 17 مليون نسمة.,1,463,0.38053393363952637,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w159,F,['wiki_00429'],المعلومة غير متوفرة في النصوص,0,457,0.38053393363952637,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w160,F,['wiki_01320'],المعلومة غير متوفرة في النصوص,1,483,0.38053393363952637,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w161,F,['wiki_01320'],جِلد الإبل أش كتتصنع آلة الكمبري.,1,470,0.36902084946632385,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w162,F,['wiki_01320'],45 منشور,1,486,0.36902084946632385,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w163,F,['wiki_01438'],5 ديسمبر 1952,0,469,0.36902084946632385,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w164,F,['wiki_00725'],عاد محمد الخامس إلى المغرب عام 1955م,0,477,0.36902084946632385,0,0,1,0,1,"مدعوم: نعم
مطابق: لا",0
w165,F,['wiki_02347'],محمد توري,1,463,0.36902084946632385,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w166,F,['wiki_02346'],اش دار أسكيا فالفترة ديال الحكم ديالو (1493-1591).,0,498,0.36902084946632385,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w167,F,['wiki_02958'],أرياف أو الواحات أو قصور,0,503,0.36902084946632385,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w168,F,['wiki_02959'],المعلومة غير متوفرة في النصوص,1,470,0.36902084946632385,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w169,F,['wiki_00475'],التجار العرب استقبلوا السلطان ففاس فـ825 نحو 2٬000 تاجر من القيروان في تونس.,1,454,0.5540686845779419,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w170,F,['wiki_01735'],المعلومة غير متوفرة في النصوص,0,499,0.5540686845779419,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w171,F,['wiki_00475'],-Smithiya li hayati li istaqro fih at-tajareel li jaaw min al-qirawaan -Smithiya li hayati li istaqro fih at-tajareel li jaaw min al-qirawaan,1,455,0.5540686845779419,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w172,F,['wiki_02101'],أكتوبر 1955,1,473,0.5540686845779419,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w173,F,['wiki_01997'],في تاريخ 16 نونبر 1955,0,458,0.5540686845779419,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w174,F,['wiki_02142'],المعلومة غير متوفرة في النصوص,0,454,0.5540686845779419,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w175,F,['wiki_02101'],2 مارس 1956,1,470,0.5540686845779419,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w176,F,['wiki_00289'],جامعة الأخوين,1,444,0.5540686845779419,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w177,F,['wiki_00289'],منتزه NATIONAL إفران، والبحيرات، والمصادر، والشلالات، والمجالات الغابوية، ومحطة ميشليفن للتزلج,1,455,0.48485976457595825,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w178,F,['wiki_02081'],تأسس في عام 1994,1,390,0.48485976457595825,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w179,F,['wiki_02792'],72%,1,471,0.48485976457595825,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w180,F,['wiki_02792'],كتترکز أغلب وحدات صناعة التجميد في جنوب المغرب علاش كده بسبب تطوير صيد الرخويات والصيد السطحي.,1,470,0.48485976457595825,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w181,F,['wiki_02792'],8300 طن في اليوم,1,466,0.48485976457595825,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w182,F,['wiki_02792'],الاتحاد الأوروبي,1,468,0.48485976457595825,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w183,F,['wiki_00270'],على يد الإمبراطور كلوديوس خمدت ثورة إيديمون.,1,493,0.48485976457595825,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w184,F,['wiki_00270'],في روما,1,489,0.48485976457595825,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w185,F,['wiki_00270'],شرشال,1,495,0.36910009384155273,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w186,F,['wiki_01463'],كليوباترا سيليني الثانية,1,342,0.36910009384155273,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w187,F,['wiki_01463'],حكم بطليموس الموريطاني من 23 حتى 40.,1,341,0.36910009384155273,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w188,F,['wiki_00051'],ساعتين و11 دقيقة و34 ثانية,1,526,0.36910009384155273,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w189,F,['wiki_00051'],جائزة قارئ العام للعالم العربي,1,524,0.36910009384155273,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w190,F,['wiki_00670'],كونه يقسم المغرب إلى عالمين متمايزين ومنفصلين انفصالا كليا.,1,440,0.36910009384155273,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w191,F,['wiki_00670'],Länder السيبة و Länder المخزن,1,440,0.36910009384155273,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w192,F,['wiki_01890'],المعلومة غير متوفرة في النصوص,1,503,0.36910009384155273,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w193,F,['wiki_01890'],"تشتهر تزنيت بصناعة وإنتاج المجوهرات الفضية因此，正确的答案应该是：因为她以生产银首饰闻名。但是根据提供的选项和规则，正确的回答是：

تشتهر تزنيت بصناعة وإنتاج المجوهرات الفضية",1,503,0.6365393102169037,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w194,F,['wiki_01890'],امرأة اسمها للا زنينية,1,506,0.6365393102169037,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w195,F,['wiki_01411'],حماية الادخار، وضمان شفافية وحسن سير الأسواق المالية، والمساهمة في تطويرها.,0,428,0.6365393102169037,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w196,F,['wiki_01411'],المعلومة غير متوفرة في النصوص,0,426,0.6365393102169037,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w197,F,['wiki_00930'],سبعة سلاطين حكمو ما بين 1727 و1757.,1,457,0.6365393102169037,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w198,F,['wiki_00930'],بويع ست مرات,1,437,0.6365393102169037,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w199,F,['wiki_01000'],المعلومة غير متوفرة في النصوص,1,418,0.6365393102169037,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w200,F,['wiki_00698'],"34,000 رجل",1,466,0.6365393102169037,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w001,G,['wiki_02359'],593168,1,471,0.38368403911590576,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w002,G,['wiki_02359'],طنجة,1,466,0.38368403911590576,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w003,G,['wiki_01011'],المعلومة غير متوفرة في النصوص,0,426,0.38368403911590576,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w004,G,['wiki_01012'],"ارتفعت النسبة من 2,8% في 2010 إلى 8,1% في 2015.",1,415,0.38368403911590576,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w005,G,['wiki_01012'],"1,6 طن",1,417,0.38368403911590576,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w006,G,['wiki_00564'],12.8%,1,465,0.38368403911590576,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w007,G,['wiki_00564'],شكيب بنموسى,1,456,0.38368403911590576,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w008,G,['wiki_00564'],المعدل انتقل من 10.5% إلى 21.4% بالوسط القروي.,1,465,0.38368403911590576,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w009,G,['wiki_02608'],المعدل التضخمي بقي عند نسبة 0.7%.,1,499,0.40460512042045593,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w010,G,['wiki_02608'],3.5٪,1,503,0.40460512042045593,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w011,G,['wiki_02608'],المعلومة غير متوفرة في النصوص,1,499,0.40460512042045593,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w012,G,['wiki_02230'],فاتح أبريل 1998,1,474,0.40460512042045593,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w013,G,['wiki_02230'],31 دجنبر 2011,1,477,0.40460512042045593,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w014,G,['wiki_02691'],"حوالي 36,8 مليون نسمة",1,502,0.40460512042045593,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w015,G,['wiki_02691'],"تطور معدل التمدن في المغرب من 29% سنة 1960 إلى 62,8% سنة 2024.",1,506,0.40460512042045593,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w016,G,['wiki_02691'],المعلومة غير متوفرة في النصوص,1,506,0.40460512042045593,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w017,G,['wiki_01011'],"88,8٪",1,431,0.3917945325374603,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w018,G,['wiki_01011'],المعلومة غير متوفرة في النصوص,1,421,0.3917945325374603,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w019,G,['wiki_00436'],15%,1,490,0.3917945325374603,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w020,G,['wiki_00436'],مواد الطاقية ومواد التجهيز والمواد الاستهلاكية,1,482,0.3917945325374603,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w021,G,['wiki_01430'],55.8 %,1,474,0.3917945325374603,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w022,G,['wiki_01430'],المصاريف ديال حرب الصحرا كيقدرها مليون دولار يوميا.,1,471,0.3917945325374603,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w023,G,['wiki_00350'],15 جUNE 2004,0,405,0.3917945325374603,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w024,G,['wiki_00574'],بشحال زادو صادرات المغرب ديال النسيج لأمريكا فـ2006؟ نسبة %122,1,411,0.3917945325374603,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w025,G,['wiki_00574'],قطاعي السياحة والنسيج,1,406,0.697412520647049,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w026,G,['wiki_01297'],سنة 2025,1,466,0.697412520647049,1,0,1,0,1,"مدعوم: نعم
مطابق: لا",0
w027,G,['wiki_01011'],المعلومة غير متوفرة في النصوص,0,421,0.697412520647049,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w028,G,['wiki_02790'],طنجة وأكادير والعيون,1,518,0.697412520647049,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w029,G,['wiki_02790'],ساهم مخطط أليوتيس بشكل ملحوظ في تحديث قطاع الصيد البحري، حيث إنتقل الناتج الداخلي الخام لقطاع الصيد البحري بين سنتي 2007 و 2015 من 8.3 إلى 15 مليار درهم.,1,526,0.697412520647049,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w030,G,['wiki_02790'],1.46 مليون طن,1,513,0.697412520647049,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w031,G,['wiki_01281'],"56,5%",1,482,0.697412520647049,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w032,G,['wiki_01281'],المعلومة غير متوفرة في النصوص,1,485,0.697412520647049,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w033,G,['wiki_01281'],المغرب يحتل المرتبة 107 في إنتاجية القوى العاملة حسب تقرير منظمة العمل الدولية لسنة 2023.,1,490,0.46971309185028076,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w034,G,['wiki_02387'],2700 مليون كيلواط,0,466,0.46971309185028076,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w035,G,['wiki_02386'],حصة المدارات المسقية فالناتج المحلي الخام بين 7% و10% حسب الحالة المائية للسنة.,0,448,0.46971309185028076,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w036,G,['wiki_02384'],المعلومة غير متوفرة في النصوص,0,417,0.46971309185028076,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w037,G,['chunk_007'],تشتغل نسبة كبيرة من الناس فالفلاحة فالمغرب.,0,183,0.46971309185028076,1,0,1,0,1,"مدعوم: نعم
مطابق: لا",0
w038,G,['wiki_02646'],وصل عدد سكان عين بني مطهر سنة 2014 إلى 16289 نسمة.,1,502,0.46971309185028076,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w039,G,['wiki_02635'],المعلومة غير متوفرة في النصوص,0,490,0.46971309185028076,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w040,G,['wiki_00814'],عدد المؤسسات الابتدائية التي استغلت في الدار البيضاء خلال الموسم الدراسي 2008/2009 هو 435 مدرسة.,1,516,0.46971309185028076,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w041,G,['wiki_01106'],المغرب يتوفر على %75 من الاحتياطي العالمي ديال الفوسفاط.,1,464,0.43997296690940857,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w042,G,['wiki_01106'],الصين,1,458,0.43997296690940857,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w043,G,['wiki_02193'],المعلومة غير متوفرة في النصوص,0,450,0.43997296690940857,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w044,G,['wiki_02194'],المعلومة غير متوفرة في النصوص,1,501,0.43997296690940857,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w045,G,['wiki_01074'],لتشجيع الاستثمارات والصادرات، ومساهمة في تمويل مشروع طرامواي الرباط - سلا.,1,457,0.43997296690940857,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w046,G,['wiki_01663'],1503 جماعة,1,556,0.43997296690940857,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w047,G,['wiki_01378'],1050000 هكتار,0,469,0.43997296690940857,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w048,G,['wiki_01378'],تساهم في 75% من الصادرات الفلاحية,0,472,0.43997296690940857,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
